Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Mantenimiento,Cochera,Azotea
800.0,3,102,2,Miraflores,,,,no
472.55,2,76,1,La Molina,,,,no
1100.0,3,120,3,Miraflores,,,,no
600.0,3,100,3,San Miguel,,,,no
1200.0,3,151,3,Miraflores,,,,no
700.48,2,114,2,Miraflores,,,,no
594.86,,80,1,Cercado de Lima,,,,no
555.94,,75,2,Santiago de Surco,,,,no
850.0,1,64,2,Miraflores,,,,no
444.75,3,66,2,Chorrillos,,,,no
400.0,1,85,2,San Miguel,Amoblado: Amoblado,,,no
1350.0,3,178,2,San Borja,,,,no
486.45,3,81,2,Santiago de Surco,,,,no
1200.0,3,130,2,Miraflores,Amoblado: Amoblado,400,,si
750.0,2,70,1,Miraflores,,,,no
639.33,2,64,1,Santiago de Surco,,,,no
528.14,2,75,2,San Miguel,,,,no
950.0,2,106,2,Cercado de Lima,,,,no
1100.0,2,99,2,Miraflores,,,,no
80.0,1,65,1,Miraflores,Amoblado: Amoblado,,,no
138.99,2,90,1,Carabayllo,Amoblado: Sin amoblar,,,no
389.16,5,160,6,San Martin de Porres,,,,no
277.97,3,70,2,Ate,,,,no
950.0,2,120,3,San Isidro,,,,no
416.96,1,40,1,Lince,,,,no
2000.0,3,150,3,San Isidro,,,,no
890.0,2,86,2,Miraflores,,,,no
3000.0,2,240,2,Santiago de Surco,,,,no
389.16,3,65,1,Chorrillos,,,,no
700.0,3,134,2,Jesus Maria,,,,no
361.36,4,120,2,Santa Anita,Amoblado: Amoblado,,,si
900.0,2,85,2,Santiago de Surco,,,,no
1650.0,3,160,3,Miraflores,Amoblado: Amoblado,,,no
3200.0,3,320,3,San Isidro,Amoblado: Amoblado,,,no
780.0,3,90,3,San Borja,,,,no
555.94,2,65,2,Pueblo Libre,,,,no
722.72,3,90,,Cercado de Lima,,,,no
500.35,3,80,2,Barranco,,,,no
750.0,3,88,1,Magdalena del Mar,,,,no
850.0,3,82,3,Miraflores,,,,no
750.0,3,100,4,Miraflores,,,,no
583.74,2,68,2,Lince,,,,no
850.0,3,133,4,Miraflores,,,,no
2000.0,2,150,2,San Isidro,,,,no
500.35,2,65,2,Pueblo Libre,,,,no
800.0,1,30,1,Barranco,,,,no
166.78,1,,1,Villa El Salvador,,,,no
692.15,3,101,3,San Borja,,,,no
333.56,2,60,2,Los Olivos,,,,no
1150.0,2,117,2,San Isidro,,,,no
850.0,1,90,1,Miraflores,,,,no
555.94,3,90,2,Magdalena del Mar,,,,no
650.0,1,65,1,Miraflores,,,,no
700.0,1,55,2,Barranco,,,,no
778.32,4,140,2,La Molina,,,,no
528.14,2,148,1,Ate,,,,no
500.35,2,100,2,Santiago de Surco,,,,no
472.55,1,65,1,La Molina,,,,no
416.96,1,50,1,Surquillo,,,,no
670.0,1,45,1,Barranco,,,,no
999.0,2,85,3,Miraflores,,,,no
333.56,2,50,1,Los Olivos,,,,no
1350.0,3,162,3,Miraflores,,710,1,no
800.0,2,80,2,Miraflores,,,,no
1600.0,3,157,3,Miraflores,Amoblado: Semi-amoblado,550,,no
700.0,1,65,2,Miraflores,,,,no
700.48,1,49,1,San Isidro,,,,no
1300.0,3,140,3,San Borja,,,,no
7200.0,3,120,2,Lurin,,,,no
700.0,1,55,1,Miraflores,,,,no
900.0,3,174,3,Miraflores,,,,no
555.94,4,164,2,La Victoria,,,,no
430.85,3,73,2,Chorrillos,,,,no
1300.0,2,168,2,Miraflores,,,,no
950.0,1,76,2,Cercado de Lima,,,,no
950.0,3,100,3,San Borja,Amoblado: Sin amoblar,400,,no
681.03,3,95,3,San Borja,,,,no
1500.0,2,93,4,Miraflores,,,,no
600.0,2,73,1,Magdalena del Mar,,,,no
850.0,1,90,1,Miraflores,Amoblado: Amoblado,,,no
444.75,2,53,2,San Miguel,,,,no
567.0,2,78,2,Chorrillos,,,,no
277.97,1,70,1,,,,,no
375.26,2,63,1,Ate,,,,no
3000.0,3,281,3.5,Santiago de Surco,Amoblado: Amoblado,,,no
1250.0,3,175,3,Miraflores,,,,no
2000.0,3,180,2,Miraflores,,,,no
514.24,3,90,2,Jesus Maria,,,,no
850.0,3,111,3,La Molina,,,,no
694.93,2,88,1,Miraflores,,,,no
750.0,3,100,2,Santiago de Surco,,,,no
680.0,1,70,1,Cercado de Lima,,,,no
800.0,1,88,2,San Miguel,,,,no
2000.0,2,180,2,San Isidro,,,,no
1100.0,3,135,2,Santiago de Surco,Amoblado: Sin amoblar,1,,no
416.96,1,64,1,Santiago de Surco,,,,no
500.35,3,81,2,San Miguel,,,,no
333.56,2,85,2,Independencia,,,,no
2000.0,3,280,4,Santiago de Surco,,,,no
125.09,3,58,1,Chorrillos,,,,no
700.0,1,85,1,San Miguel,,,,no
650.0,1,70,1,Miraflores,,,,no
1050.0,3,180,2,Lince,,,,no
528.14,3,80,,Lince,,,,no
1100.0,2,110,3,San Isidro,,,,no
555.94,3,85,3,Breña,,,,no
800.0,2,80,3,Miraflores,,,,no
444.75,2,70,1,Pueblo Libre,,,,no
850.0,3,93,2,Lince,,,,no
700.0,2,,2,Barranco,,,,no
150000.0,4,90,3,Magdalena del Mar,Amoblado: Sin amoblar,,,no
950.0,3,150,4,Miraflores,,,,no
1100.0,,125,4,Miraflores,,,,no
760.0,2,113,3,Miraflores,,,,no
950.0,2,,3,Miraflores,,,,no
800.0,2,97,2,Miraflores,,,,no
708.82,2,75,2,Lince,,,,no
0.0,1,,1,Miraflores,Amoblado: Amoblado,,,no
3335.64,4,380,4,San Isidro,,,,no
1300.0,2,168,2,Santiago de Surco,,,,no
1300.0,3,169,3,Miraflores,,,,no
528.14,2,80,2,Santiago de Surco,,,,no
416.96,3,120,1,San Miguel,Amoblado: Sin amoblar,70,,si
416.96,1,40,1,San Miguel,,,,no
236.27,2,67,1,Los Olivos,,,,no
305.77,1,24,1,San Borja,,,,no
1850.0,3,250,4,Barranco,,,,no
583.74,3,71,2,Surquillo,,,,no
950.0,2,95,2,Barranco,,,,no
681.03,3,75,,Cercado de Lima,,,,no
680.0,1,61,1,Cercado de Lima,,,,no
361.36,2,65,1,Chorrillos,Amoblado: Semi-amoblado,,,no
1150.0,2,100,2,Barranco,,,,no
472.27,2,100,1,Pueblo Libre,Amoblado: Sin amoblar,,,no
850.0,3,,3,San Borja,,,,no
900.0,3,97,2,Miraflores,,,,no
1200.0,3,160,2,Santiago de Surco,,,,no
1100.0,3,140,3,San Isidro,,,,no
416.96,3,64,2,,Amoblado: Sin amoblar,,,si
800.0,2,72,2,San Isidro,,,,no
1050.0,2,112,4,San Isidro,,,,no
4000.0,4,252,4,San Isidro,,,,no
2500.0,3,270,2,San Isidro,,,,no
1200.0,3,113,3,Miraflores,,,,no
1300.0,3,140,4,Santiago de Surco,,,,no
1100.0,3,106,,Miraflores,,,,no
694.93,2,87,1,Miraflores,,,,no
750.0,3,95,2,Miraflores,,,,no
780.0,1,60,1,Barranco,,,,no
416.96,2,64,1,Chorrillos,,,,no
1300.0,2,90,3,Miraflores,Amoblado: Amoblado,,,no
416.96,2,75,2,Ate,,,,no
700.0,1,45,1,Barranco,,,,no
583.74,2,62,2,Miraflores,,,,no
2000.0,3,162,1,Pucusana,,,,no
277.69,3,85,2,Comas,,,,no
2000.0,3,202,3,Santiago de Surco,,,,no
800.0,1,40,1,Barranco,Amoblado: Amoblado,250,,si
486.45,2,104,1,San Miguel,,,,no
3500.0,3,235,2,Barranco,,,,no
850.0,3,90,2,Miraflores,,,,no
950.0,3,97,2,Miraflores,Amoblado: Amoblado,,,no
277.97,2,68,1,Chorrillos,,,,no
611.53,2,88,3,Miraflores,,,,no
2500.0,3,360,3,Santiago de Surco,,,,no
222.38,1,20,1,San Isidro,,,,no
900.0,3,95,3,Magdalena del Mar,Amoblado: Amoblado,,,no
900.0,3,86,2,Miraflores,,,,no
472.55,1,,1,Pueblo Libre,,,,no
667.13,3,70,,Lince,,,,no
830.0,2,90,2,Miraflores,,,,no
1500.0,4,120,4,Ancon,,,,no
800.0,3,160,3,Miraflores,,,,no
700.0,3,,2,Surquillo,,,,no
1100.0,2,89,2,Miraflores,Amoblado: Amoblado,,,no
6000.0,5,457,4,Barranco,,,,no
950.0,3,,2,Santiago de Surco,,,,no
2500.0,4,,3,San Isidro,,,,no
900.0,3,115,2,Santiago de Surco,,,,no
472.55,1,42,1,Magdalena del Mar,,,,no
472.55,1,42,1,Magdalena del Mar,,,,no
850.0,2,93,2,Cercado de Lima,,,,no
800.0,2,102,1,Miraflores,,,,no
520.0,1,50,,San Isidro,,,,no
383.6,1,61,1,San Isidro,,,,no
1300.0,4,122,3,Miraflores,,,,no
806.11,3,138,2,Jesus Maria,,,,no
1600.0,3,162,4,San Isidro,Amoblado: Amoblado,200,,si
1300.0,3,120,3,San Borja,,,,no
900.0,2,113,2,Miraflores,,,,no
778.32,5,422,3,San Isidro,,,,no
528.14,3,70,2,Surquillo,,,,no
1300.0,,150,,Santiago de Surco,,,,no
416.96,3,117,1,Comas,,,,no
528.14,3,84,3,San Miguel,,,,no
2200.0,3,288,3,Chorrillos,,,,no
1500.0,4,200,4,Miraflores,Amoblado: Amoblado,185,,no
800.0,1,73,2,Miraflores,,,,no
1250.0,3,130,3,Miraflores,Amoblado: Sin amoblar,,,no
664.35,3,,2,Lince,,,,no
900.0,,140,1,San Isidro,,,,no
670.0,2,93,3,La Molina,,,,no
333.56,2,90,1,San Martin de Porres,,,,no
305.77,2,70,1,San Martin de Porres,,,,no
667.13,4,110,2,La Molina,,,,no
1000.0,3,120,2,Miraflores,,,,no
790.0,2,80,1,San Isidro,,,,no
1650.0,3,230,3,Santiago de Surco,Amoblado: Sin amoblar,,,no
480.0,3,80,1,,Amoblado: Sin amoblar,,,si
1100.0,3,108,3,Miraflores,,,,no
1150.0,4,170,4,San Isidro,,,,no
900.0,3,90,2,Miraflores,,,,no
1300.0,3,150,3,San Isidro,,,,no
900.0,3,128,3,San Isidro,,,,no
850.0,2,85,3,Magdalena del Mar,,,,no
416.96,3,85,2,San Juan de Miraflores,,,,no
600.0,1,62,1,Jesus Maria,,,,no
600.0,6,70,2,Lince,,,,no
750.0,1,59,2,Miraflores,,,,no
2100.0,2,,3,Miraflores,,,,no
611.53,1,59,1,San Miguel,,,,no
486.45,4,130,2,Rimac,,,,no
222.38,1,20,1,Santiago de Surco,,,,no
1500.0,2,100,2,San Isidro,,,,no
583.74,1,61,1,Miraflores,,,,no
980.0,3,126,2,La Molina,,,,no
555.94,3,125,,La Molina,,,,no
950.0,3,120,3,San Borja,,,,no
3000.0,2,389,4,San Isidro,,,,no
389.16,3,78,3,El Agustino,,,,no
550.0,1,53,1,Miraflores,,,,no
639.33,2,100,,Santiago de Surco,,,,no
680.0,1,70,1,San Isidro,,,,no
890.0,3,110,3,Miraflores,,,,no
550.0,1,,1,Lince,,,,no
2100.0,3,210,2,San Isidro,,850,,no
1800.0,3,217,4,Santiago de Surco,,,,no
528.14,3,78,2,San Miguel,,,,no
1200.0,3,130,2,Cercado de Lima,,,,no
1300.0,3,110,3,Cercado de Lima,,,,no
650.0,1,53,1,Barranco,,,,no
1500.0,1,102,2,Santiago de Surco,,,,no
1000.0,3,180,3,Miraflores,,,,no
600.0,2,90,2,Miraflores,,,,no
444.75,2,75,1,Cercado de Lima,,,,no
850.0,2,102,3,Miraflores,,,,no
694.93,3,75,2,San Miguel,,,,no
890.0,2,80,2,Miraflores,,,,no
2300.0,3,217,4,Santiago de Surco,,,,no
583.74,3,63,2,Lince,,,,no
555.94,4,90,3,San Miguel,,,,no
550.0,1,53,1,Miraflores,,,,no
900.0,2,65,2,Miraflores,Amoblado: Amoblado,,,no
900.0,2,80,2,Miraflores,,,,no
486.45,2,110,1,La Molina,,,,no
458.65,2,115,1,Lince,,,,no
500.35,3,74,2,San Miguel,,,,no
850.0,2,77,,San Isidro,,,,no
458.65,3,89,2,Santiago de Surco,,,,no
500.35,2,72,1,La Molina,,,,no
900.0,2,105,3,Miraflores,,,,no
583.74,2,78,2,Miraflores,,,,no
950.0,2,120,2,Miraflores,Amoblado: Sin amoblar,386,,si
500.0,1,70,1,Miraflores,,,,no
1000.0,3,115,2,Santiago de Surco,,,,no
850.0,3,118,3,Miraflores,,,,no
694.93,3,100,,Santiago de Surco,,,,no
950.0,3,120,4,Miraflores,,,,no
1100.0,3,110,2,Miraflores,,,,no
1616.12,3,175,2,San Isidro,Amoblado: Sin amoblar,,,no
2500.0,3,220,4,Santiago de Surco,,,,no
895.0,2,100,1,Cercado de Lima,,,,no
450.0,1,40,1,Santiago de Surco,,,,no
1250.0,3,150,2,San Isidro,,,,no
472.55,1,90,2,La Molina,,,,no
780.0,1,69,1.5,Miraflores,Amoblado: Amoblado,,,no
900.0,2,95,2,Miraflores,,,,no
1600.0,3,120,3,San Isidro,,,,no
611.53,3,78,2,Pueblo Libre,,,,no
800.0,2,95,2,San Borja,,,,no
750.52,6,145,3,La Molina,,200,,no
528.14,3,72,2,Jesus Maria,,,,no
1050.0,3,90,3,Miraflores,Amoblado: Sin amoblar,,,no
555.94,3,80,2,San Miguel,,,,no
1090.0,2,67,2,Miraflores,,,,no
472.55,1,80,2,,,,,no
900.0,3,102,3,Miraflores,Amoblado: Sin amoblar,,,no
473.0,2,54,1,Magdalena del Mar,,,,no
277.97,2,60,1,Santa Anita,Amoblado: Semi-amoblado,,,si
900.0,3,130,2,San Isidro,,,,no
1100.0,3,180,2,Miraflores,,,,no
6000.0,5,487,4,Barranco,,,,no
416.96,1,45,1,San Miguel,,,,no
900.0,1,90,2,Miraflores,,,,no
222.38,2,10,1,San Juan de Miraflores,Amoblado: Sin amoblar,,,si
850.0,2,75,2,San Miguel,,,,no
375.26,,60,1,Santiago de Surco,,,,no
1700.0,2,210,4,Miraflores,,,,no
850.0,1,61,2,Miraflores,,,,no
1750.0,3,153,4,San Borja,,,,no
4000.0,2,281,2,San Isidro,,,,no
681.03,2,84,1,Miraflores,,,,no
650.0,1,60,1,Miraflores,Amoblado: Sin amoblar,,,no
361.36,1,80,1,San Miguel,,,,no
0.0,4,180,2,San Borja,,,,no
2100.0,2,127,2,San Isidro,,,,no
650.0,1,58,1,Miraflores,,,,no
990.0,3,100,2,Miraflores,,,,no
416.96,1,,1,San Borja,,,,no
833.91,,120,2,San Borja,,,,no
1600.0,4,227,4,Santiago de Surco,,,,no
611.53,3,,2,Surquillo,,,,no
611.53,2,180,3,San Miguel,,,,no
2600.0,3,200,3,Miraflores,,,,no
2600.0,3,200,3,Miraflores,,,,no
950.0,2,110,4,Miraflores,,,,no
2200.0,3,190,2,Miraflores,,,,no
1000.0,2,150,4,Miraflores,,,,no
778.32,4,120,2,Miraflores,,,,no
2400.0,2,142,2.5,Miraflores,Amoblado: Amoblado,,,no
2500.0,3,250,2,Miraflores,,,,no
611.53,1,40,1,Lince,,,,no
277.97,3,72,1,Comas,,,,no
550.0,1,30,1,San Isidro,,,,no
1600.0,2,155,4,Miraflores,,,,no
750.0,2,98,2,Miraflores,,,,no
694.93,2,95,2,Miraflores,,,,no
600.0,1,65,1,Miraflores,,,,no
650.0,2,81,2,Miraflores,,,,no
472.55,3,80,2,Surquillo,,,,no
3000.0,4,560,2,La Molina,,,,no
264.07,2,50,1,Cercado de Lima,,,,no
1900.0,3,180,2,Miraflores,,,,no
1800.0,3,185,2,San Isidro,,,,no
800.0,3,110,2,Magdalena del Mar,,,,no
667.13,1,53,1,Miraflores,,,,no
305.77,1,30,1,San Isidro,,,,no
1150.0,3,140,2,Santiago de Surco,,,,no
650.0,1,45,1,San Isidro,,,,no
800.0,1,45,1,San Miguel,Amoblado: Amoblado,,,no
444.75,3,75,2,Cercado de Lima,,100,,no
900.0,1,60,1,Miraflores,,,,no
500.35,1,42,1,Miraflores,,,,no
542.04,3,80,3,Magdalena del Mar,,,,no
900.0,2,146,2,San Isidro,,,,no
472.55,2,73,2,Pueblo Libre,,,,no
780.0,1,92,2,San Isidro,,,,no
950.0,2,127,2,Cercado de Lima,,,,no
800.0,2,94,3,Miraflores,,,,no
528.14,4,120,1.5,Cercado de Lima,Amoblado: Sin amoblar,90,,no
720.0,3,105,2,Santiago de Surco,Amoblado: Sin amoblar,,1,no
950.0,1,96,1,San Isidro,,,,no
416.96,2,75,1,Cercado de Lima,,,,no
1000.0,2,93,2,Miraflores,,,,no
1700.0,3,,3,San Isidro,,,,no
472.55,2,64,2,San Miguel,,,,no
1200.0,3,,3,San Isidro,,,,no
542.04,3,91,2,La Molina,,,,no
778.32,3,85,2,Miraflores,,,,no
820.0,2,82,2,Magdalena del Mar,Amoblado: Sin amoblar,,,si
555.94,3,85,2,Magdalena del Mar,,,,no
555.94,3,70,1,Surquillo,,,,no
860.0,3,76,2,Jesus Maria,,,,no
750.0,,89,2,Miraflores,,,,no
750.0,1,65,1,Miraflores,,,,no
420.0,3,140,,Comas,,,,no
573.0,3,92,2,Santiago de Surco,,,,no
500.35,2,54,2,Chorrillos,,,,no
800.0,1,40,1,Miraflores,,,,no
361.36,2,76,2,Ate,,,,no
333.56,2,76,2,Ate,,,,no
1100.0,3,150,2,San Isidro,,,,no
833.91,4,,4,Jesus Maria,,,,no
950.0,3,99,3,Lince,,,,no
657.0,3,79,2,Surquillo,,,,no
472.55,3,75,2,Breña,,,,no
1000.0,1,60,1,Miraflores,,,,no
5000.0,4,405,4,San Isidro,,,,no
950.0,3,120,2,Ate,,,,si
1600.0,3,198,3,Miraflores,,,,no
2500.0,3,279,3,San Borja,,,,no
700.0,2,91,3,San Isidro,,,,no
222.38,2,65,1,Santa Anita,,,,no
500.0,1,50,1,Miraflores,Amoblado: Semi-amoblado,,1,no
1900.0,3,190,2,San Isidro,,,,no
361.36,3,63,2,Chorrillos,,,,no
800.0,2,75,2,San Miguel,,,,no
900.0,3,106,2,Magdalena del Mar,,,,no
1100.0,2,103,2,Miraflores,,,,no
800.0,2,96,,Miraflores,,,,no
1100.0,3,135,3,La Molina,Amoblado: Sin amoblar,,,si
2100.0,,266,,Santiago de Surco,,,,no
689.0,3,79,2,Surquillo,,,,no
2500.0,3,169,3,San Borja,,,,no
1000.0,3,115,1,Santiago de Surco,,,,no
2000.0,3,180,2,Cercado de Lima,,,,no
730.0,2,100,2,Miraflores,,,,no
2000.0,2,217,2,Miraflores,,,,no
1300.0,2,100,2,Miraflores,Amoblado: Amoblado,,,no
4200.0,4,343,5,Miraflores,,,,no
1300.0,2,130,2,Miraflores,,,,no
1300.0,2,70,1,Miraflores,Amoblado: Amoblado,236,1,no
528.14,3,70,3,Barranco,,,,no
1100.0,4,,4,Miraflores,,,,no
889.5,3,100,2,Miraflores,,,,no
1300.0,3,132,4,Miraflores,,,,no
1300.0,3,132,4,Miraflores,,,,no
1500.0,3,193,3,San Isidro,,,,no
277.97,2,60,2,Los Olivos,,,,no
1500.0,2,96,2,Barranco,,,,no
1000.0,1,115,1.5,San Isidro,Amoblado: Amoblado,450,,no
1600.0,3,250,4,Jesus Maria,,,,no
1100.0,3,180,3,San Isidro,,,,no
600.0,2,85,2,Santiago de Surco,,,,no
2200.0,3,250,3,Santiago de Surco,,,,no
1800.0,2,142,2,Miraflores,,,,no
694.93,2,106,1,Lince,,,,no
650.0,1,45,1,Barranco,,90,,no
611.53,3,95,3,San Miguel,,,,no
680.0,2,90,2,Miraflores,,,,no
542.04,1,48,1,Miraflores,,,,no
1100.0,3,113,2,Santiago de Surco,,,,no
416.96,3,140,2,La Molina,Amoblado: Amoblado,,,si
780.0,1,60,1,Miraflores,,,,no
1150.0,3,170,3,Miraflores,,,,no
1450.0,2,105,2,Miraflores,,,,no
1000.0,2,90,2,Miraflores,,,,no
416.96,,60,1,Pueblo Libre,,,,no
1800.0,4,260,4,Santiago de Surco,,,,no
1900.0,3,206,2,Santiago de Surco,,,,no
1350.0,3,150,2,Barranco,,,,no
667.13,3,180,3,Jesus Maria,Amoblado: Sin amoblar,,,si
1200.0,3,142,3,Santiago de Surco,,,,no
555.94,2,,2,Surquillo,,,,no
1500.0,3,180,4,San Isidro,,,,no
555.94,2,60,2,San Miguel,,,,no
444.75,3,80,2,Chorrillos,,,,no
400.0,1,68,2,La Molina,,,,no
1800.0,3,176,4,San Isidro,Amoblado: Semi-amoblado,750,,no
1200.0,3,155,4,San Isidro,,,,no
1300.0,2,145,2,Santiago de Surco,,,,no
416.96,,60,1,Pueblo Libre,,,,no
500.35,2,68,1,San Miguel,,,,no
2200.0,4,340,3.5,Santiago de Surco,Amoblado: Sin amoblar,1,,no
60.0,1,55,1,Miraflores,Amoblado: Amoblado,,,no
800.0,1,70,1,Miraflores,,,,no
138.99,2,20,1,San Juan de Miraflores,,,,no
2300.0,3,200,2,San Isidro,,,,no
1100.0,2,70,2,San Isidro,,,,no
361.36,1,50,,San Luis,,,,no
850.0,3,108,2,Santiago de Surco,,,,no
1500.0,3,190,4,San Isidro,,,,no
416.96,3,,2,Santiago de Surco,,,,no
1400.0,3,125,2,Miraflores,,,,no
3500.0,3,288,3,San Borja,,,,no
500.35,1,40,1,Miraflores,,,,no
1800.0,3,180,3,San Isidro,,,,no
441.0,3,82,1,San Miguel,,,,no
1200.0,3,110,2,San Isidro,Amoblado: Amoblado,,,no
450.0,,40,,La Victoria,,,,no
1290.0,2,100,2,San Isidro,,,,no
800.0,3,95,3,San Isidro,,,,no
650.0,2,94,2,Miraflores,,,,no
870.0,3,125,3,La Molina,,,,no
1000.0,3,105,4,San Isidro,,,,no
500.0,1,40,1,San Isidro,,,,no
458.65,2,55,1,Miraflores,,,,no
720.0,2,115,1,Lince,,,,no
625.43,3,80,2,San Miguel,,,,no
850.0,4,130,2,Miraflores,,,,no
444.75,1,51,1,Jesus Maria,,,,no
710.0,2,100,3,Miraflores,,,,no
2000.0,3,223,2,San Isidro,,,,no
416.96,2,70,2,Chorrillos,Amoblado: Sin amoblar,,,no
722.72,3,85,2,Miraflores,,,,no
880.0,2,121,3,Miraflores,,,,no
472.55,1,,1,Jesus Maria,,,,no
1200.0,2,85,2,Barranco,,,,no
750.0,3,,2,Miraflores,,,,no
850.0,2,100,4,Miraflores,,,,no
750.0,3,120,2,Miraflores,,,,no
1100.0,2,101,3,Miraflores,,,,no
1350.0,2,125,2,Miraflores,,,,no
1450.0,3,200,2,San Isidro,,,,no
397.5,1,50,1,Miraflores,,,,no
750.0,2,86,2,Miraflores,,,,no
800.0,3,90,3,Miraflores,,,,no
305.77,1,,1,Lince,,,,no
800.0,3,107,3,Miraflores,,,,no
1200.0,2,140,2,San Isidro,Amoblado: Amoblado,400,2,no
1900.0,3,170,3,San Isidro,,,,no
1600.0,2,,2,San Isidro,,,,no
6000.0,5,487,3.5,Barranco,Amoblado: Sin amoblar,,,no
1200.0,2,116,2,Miraflores,,,,no
319.67,1,12,1,Miraflores,,,,no
180.68,1,,1,Barranco,,,,no
486.45,3,85,2,San Miguel,,,,no
650.0,2,,1,Miraflores,,,,no
690.0,3,108,3,La Molina,,,,no
2800.0,3,243,3,San Isidro,,,,no
1400.0,2,,3,Miraflores,,,,no
416.96,3,,3,Carabayllo,,,,no
386.38,3,110,2,Ate,,,,no
1030.0,3,100,3,La Molina,,,,no
2200.0,3,220,3,Santiago de Surco,,,,no
844.0,2,94,2,Miraflores,,,,no
1200.0,3,156,2,Miraflores,,,,no
750.0,2,80,3,Miraflores,,,,no
800.0,2,80,3,Miraflores,,,,no
1200.0,3,187,2,Santiago de Surco,,,,no
500.0,1,48,,Miraflores,,,,no
450.0,,65,1,Santiago de Surco,,,,no
8500.0,4,459,4,Barranco,,,,no
1200.0,2,145,3,San Isidro,,,,no
694.93,3,115,2,Surquillo,,,,no
583.74,,80,2,Cercado de Lima,,,,no
550.0,1,45,,San Isidro,,,,no
611.53,3,98,3,Magdalena del Mar,,,,no
1200.0,2,147,2,San Isidro,,,,no
1500.0,3,137,2,Miraflores,Amoblado: Amoblado,,,si
528.14,4,89,3,San Miguel,Amoblado: Sin amoblar,155,,no
1200.0,3,140,4,Miraflores,,,,no
1200.0,3,140,3,San Isidro,,,,no
850.0,1,80,1,Miraflores,Amoblado: Amoblado,,,no
1800.0,2,160,2,San Isidro,,,,no
528.14,2,92,2,San Borja,,,,no
875.0,3,125,2,Jesus Maria,,,,no
1000.0,2,91,2,Miraflores,,,,no
1000.0,2,108,2,Jesus Maria,,,,no
690.0,3,82,2,Surquillo,,,,no
416.96,2,90,1,San Miguel,,,,no
472.55,1,50,1,Miraflores,,,,no
2000.0,3,230,3,San Isidro,,,,no
3000.0,2,325,3,Cercado de Lima,,,,no
848.0,4,148,2,Santiago de Surco,,,,no
750.0,3,125,2,Santiago de Surco,,,,no
1000.0,3,142,2,Santiago de Surco,,,,no
500.35,2,60,1,Barranco,,,,no
850.0,2,126,3,Miraflores,,,,no
7300.0,4,625,4.5,San Isidro,Amoblado: Sin amoblar,,,no
2300.0,6,340,3,Santiago de Surco,Amoblado: Sin amoblar,,,si
722.72,3,85,2,Miraflores,,,,no
5000.0,3,589,,San Borja,,,,no
600.0,1,60,1,San Isidro,,,,no
1500.0,3,203,3,Santiago de Surco,,,,no
5000.0,3,285,3,San Isidro,,,,no
1100.0,3,,2,San Isidro,,,,no
800.0,1,70,1,Miraflores,,,,no
945.0,2,90,3,Miraflores,,,,no
1200.0,3,146,2,Miraflores,,,,no
1200.0,2,100,2,Miraflores,,,,no
778.32,1,70,1,Miraflores,,,,no
900.0,2,95,2,Miraflores,,,,no
1400.0,4,209,3,Miraflores,,,,no
800.0,1,65,1,Miraflores,,,,no
1500.0,4,150,3,Miraflores,,,,no
1100.0,3,111,4,Miraflores,,,,no
900.0,2,100,2,Miraflores,,,,no
1200.0,4,150,3,Miraflores,,,,no
60.0,1,60,1,Miraflores,,,,no
1200.0,2,145,2,Miraflores,,,,no
950.0,1,60,1,Miraflores,,,,no
1200.0,2,135,2,Miraflores,,,,no
1200.0,2,135,2,Miraflores,,,,no
1400.0,3,110,4,Miraflores,,,,no
1200.0,2,135,2,Miraflores,,,,no
1600.0,3,126,4,Miraflores,,,,no
900.0,1,85,2,Miraflores,,,,no
1400.0,3,110,4,Miraflores,,,,no
1200.0,2,90,2,Miraflores,,,,no
1300.0,2,126,1,Miraflores,,,,no
900.0,1,90,3,Miraflores,,,,no
1740.0,2,104,2,Miraflores,,,,no
1500.0,3,120,3,Miraflores,,,,no
1200.0,2,95,2,Miraflores,,,,no
2500.0,4,190,3,Miraflores,,,,no
2300.0,4,200,4,Miraflores,,,,no
1100.0,3,111,4,Miraflores,,,,no
1200.0,2,135,2,Miraflores,,,,no
885.0,2,80,2,Miraflores,,,,no
885.0,2,80,2,Miraflores,,,,no
1300.0,3,110,4,Miraflores,,,,no
900.0,1,65,2,Miraflores,,,,no
900.0,1,61,2,Miraflores,,,,no
900.0,1,62,2,Miraflores,,,,no
1100.0,2,101,2,Miraflores,,,,no
900.0,1,62,2,Miraflores,,,,no
1200.0,3,110,4,Miraflores,,,,no
1200.0,3,110,4,Miraflores,,,,no
1000.0,1,84,2,Miraflores,,,,no
2000.0,3,263,3,Santiago de Surco,,,,no
694.93,2,70,1,Lince,,,,no
850.0,3,100,2,San Miguel,,,,no
5500.0,4,617,4,San Isidro,,,,no
900.0,3,148,2,Santiago de Surco,,,,no
1200.0,2,117,2,Miraflores,,,,no
900.0,2,72,2,Barranco,,,,no
1100.0,2,105,,Barranco,,,,no
300.0,1,32,1,La Molina,,,,no
650.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
5000.0,3,346,3.5,San Isidro,Amoblado: Amoblado,,,no
500.35,2,60,2,Breña,,,,no
555.94,3,78,2,San Miguel,,,,no
500.35,,30,,Miraflores,,,,no
4500.0,4,450,3.5,San Isidro,Amoblado: Sin amoblar,,,no
465.0,3,75,2,San Miguel,,,,no
